timestamp,mvrv_ratio,exchange_inflow_native,exchange_inflow_usd,exchange_outflow_native,exchange_outflow_usd,exchange_supply_native,exchange_supply_usd
2025-06-03 00:00:00+00:00,2.249049850630191,27651.32182718,2916771632.088177,50112.6038604,5286077181.540436,2704934.82655313,285327306160.90576
2025-06-04 00:00:00+00:00,2.2306295386760513,25656.7552958,2688387810.8060703,47564.22203957,4983914500.77812,2684038.60649132,281241201010.53424
2025-06-05 00:00:00+00:00,2.1644219757163037,31327.03012211,3184993793.1833234,31624.04943562,3215191506.349796,2684378.56633368,272918595826.06552
2025-06-06 00:00:00+00:00,2.221377259248508,28055.26251806,2929560013.621708,44597.75443938,4656944415.288335,2682024.60374511,280059829403.60657
2025-06-07 00:00:00+00:00,2.246857184421021,15274.21807511,1614259561.9643433,15354.90108264,1622786565.8183463,2683757.12121845,283633543374.4017
2025-06-08 00:00:00+00:00,2.2465926766265145,13038.64509743,1378546474.020074,11704.27751709,1237466805.911999,2686198.88456336,284005736267.9018
2025-06-09 00:00:00+00:00,2.3383291419548384,24343.82062265,2682644208.67774,31068.30191444,3423669665.339133,2680369.04206386,295371733109.20416
2025-06-10 00:00:00+00:00,2.3319943207037923,30144.75923336,3318157817.545782,31767.63425379,3496794355.7995114,2680549.28885034,295059101625.61096
2025-06-11 00:00:00+00:00,2.2994649025476215,21368.55040938,2321602945.466082,23364.51356443,2538455930.3916187,2679030.95523222,291065422665.81354
2025-06-12 00:00:00+00:00,2.2419620475504867,18942.14972232,2007848660.0211089,22362.87593228,2370442169.0817084,2679908.76837384,284067611566.698
2025-06-13 00:00:00+00:00,2.2394272436628913,25710.26546014,2725926321.2305517,35012.46592781,3712190470.8363695,2671536.16982901,283249147106.1107
2025-06-14 00:00:00+00:00,2.227143824699812,13286.16160551,1401253050.8155098,13374.75679273,1410596929.060082,2672066.26849424,281815103705.7962
2025-06-15 00:00:00+00:00,2.227219971359887,12198.45264575,1287092863.0650785,12559.95977624,1325236491.6967742,2672133.54147969,281944285088.7801
2025-06-16 00:00:00+00:00,2.258771912231857,22739.31989653,2438654107.3167667,30889.27787142,3312687657.1485467,2664667.53754886,285769427786.1319
2025-06-17 00:00:00+00:00,2.2032072026463054,20299.75051093,2123930345.8662755,22966.40704556,2402938343.1741095,2662828.88431875,278607516393.30005
2025-06-18 00:00:00+00:00,2.20581725377894,21301.69327016,2232702195.056748,22127.63958685,2319272409.493929,2662363.79086751,279051313175.95233
2025-06-19 00:00:00+00:00,2.202308074044105,14439.4053297,1511946100.1157904,15112.6499724,1582441358.66085,2662160.57694827,278754090649.4219
