timestamp,mining_difficulty,hash_rate_ths,miner_revenue_usd
2022-01-23,26643185256535.0,186746029.1281284,32978968.483064435
2022-01-25,26643185256535.0,186746029.1281284,35087221.533111915
2022-01-27,26643185256535.0,173501629.89918315,35087221.533111915
2022-01-29,26643185256535.0,173501629.89918315,35684124.95720539
2022-01-31,26643185256535.0,189394908.97391748,35684124.95720539
2022-02-02,26643185256535.0,189394908.97391748,36860308.934098706
2022-02-04,26684698822068.03,172445464.54596007,36860308.934098706
2022-02-06,26684698822068.03,172445464.54596007,40981670.2961239
2022-02-08,26690525287406.0,204326154.12338364,40981670.2961239
2022-02-10,26690525287406.0,204326154.12338364,41628004.65890094
2022-02-12,26690525287406.0,248110330.00696588,41628004.65890094
2022-02-14,26690525287406.0,248110330.00696588,40840022.9699916
2022-02-16,26690525287406.0,206979740.54057044,40840022.9699916
2022-02-18,26690525287406.0,206979740.54057044,34237766.888329044
2022-02-20,27967152532434.0,200196675.81507933,34237766.888329044
2022-02-22,27967152532434.0,200196675.81507933,36863634.739900105
2022-02-24,27967152532434.0,183513619.49715608,36863634.739900105
2022-02-26,27967152532434.0,183513619.49715608,33937773.77919107
2022-02-28,27967152532434.0,214099222.7466821,33937773.77919107
2022-03-02,27967152532434.0,214099222.7466821,38804384.27420314
2022-03-04,27550332084344.0,190365286.64550212,38804384.27420314
2022-03-06,27550332084344.0,190365286.64550212,32347699.625522234
2022-03-08,27550332084344.0,202691096.5721893,32347699.625522234
2022-03-10,27550332084344.0,202691096.5721893,36518474.15193781
2022-03-12,27550332084344.0,213647372.0625779,36518474.15193781
2022-03-14,27550332084344.0,213647372.0625779,37379620.92665644
2022-03-16,27550332084344.0,212277837.6262793,37379620.92665644
2022-03-18,27550332084344.0,212277837.6262793,36959271.78465093
2022-03-20,27452707696466.0,210160951.25482893,36959271.78465093
2022-03-22,27452707696466.0,210160951.25482893,39888938.43880881
2022-03-24,27452707696466.0,195149454.73662692,39888938.43880881
2022-03-26,27452707696466.0,195149454.73662692,45600899.41748507
2022-03-28,27452707696466.0,216984358.7631026,45600899.41748507
2022-03-30,27452707696466.0,216984358.7631026,40379135.25749871
2022-04-01,28587155782195.0,200371606.28467658,40379135.25749871
2022-04-03,28587155782195.0,200371606.28467658,40719203.40116903
2022-04-05,28587155782195.0,206055907.17218518,40719203.40116903
2022-04-07,28587155782195.0,206055907.17218518,38455362.05837601
2022-04-09,28587155782195.0,217424508.94720227,38455362.05837601
2022-04-11,28587155782195.0,217424508.94720227,35801153.7575258
2022-04-13,28587155782195.0,198950531.06279945,35801153.7575258
2022-04-15,28587155782195.0,198950531.06279945,40084844.38845567
2022-04-17,28225928151211.0,231514552.3256366,40084844.38845567
2022-04-19,28225928151211.0,231514552.3256366,32209953.668280132
2022-04-21,28225928151211.0,237127026.3214096,32209953.668280132
2022-04-23,28225928151211.0,237127026.3214096,40745768.893821314
2022-04-25,28225928151211.0,227305196.82880685,40745768.893821314
2022-04-27,28225928151211.0,227305196.82880685,42682531.77661201
2022-04-29,29794407589312.0,222163205.20796743,42682531.77661201
2022-05-01,29794407589312.0,222163205.20796743,40525650.90483759
2022-05-03,29794407589312.0,222163205.20796743,40525650.90483759
2022-05-05,29794407589312.0,222163205.20796743,38641030.35769125
2022-05-07,29794407589312.0,211795588.96492898,38641030.35769125
2022-05-09,29794407589312.0,211795588.96492898,32281111.722359955
2022-05-11,31251101365711.0,225257597.8912952,32281111.722359955
2022-05-13,31251101365711.0,225257597.8912952,29699309.994814295
2022-05-15,31251101365711.0,189527082.3637104,29699309.994814295
2022-05-17,31251101365711.0,189527082.3637104,28397876.911416225
2022-05-19,31251101365711.0,189527082.3637104,28397876.911416225
2022-05-21,31251101365711.0,189527082.3637104,25484061.476900727
2022-05-23,31251101365711.0,248560108.0179809,25484061.476900727
2022-05-25,31251101365711.0,248560108.0179809,27361186.722105965
2022-05-27,29897409688834.0,205096744.96660265,27361186.722105965
2022-05-29,29897409688834.0,205096744.96660265,27414129.737638846
2022-05-31,29897409688834.0,216986411.34147817,27414129.737638846
2022-06-02,29897409688834.0,216986411.34147817,24078261.13086094
2022-06-04,29897409688834.0,206582953.2634621,24078261.13086094
2022-06-06,29897409688834.0,206582953.2634621,30106422.182860665
2022-06-08,30107694713067.656,266405768.7361438,30106422.182860665
2022-06-10,30107694713067.656,266405768.7361438,27700978.416366063
2022-06-12,30283293547737.0,191184617.31646615,27700978.416366063
2022-06-14,30283293547737.0,191184617.31646615,20795095.681292698
2022-06-16,30283293547737.0,179141491.81621632,20795095.681292698
2022-06-18,30283293547737.0,179141491.81621632,19163215.151645448
2022-06-20,30283293547737.0,198711570.75412232,19163215.151645448
2022-06-22,30283293547737.0,198711570.75412232,16701527.504797904
2022-06-24,29570168636358.0,189622396.21199957,16701527.504797904
2022-06-26,29570168636358.0,189622396.21199957,18725062.505838733
2022-06-28,29570168636358.0,214611394.16241816,18725062.505838733
2022-06-30,29570168636358.0,214611394.16241816,20986948.239193026
2022-07-02,29570168636358.0,202851865.7151624,20986948.239193026
2022-07-04,29570168636358.0,202851865.7151624,17710446.53341544
2022-07-06,29570168636358.0,186682514.1001857,17710446.53341544
2022-07-08,29570168636358.0,186682514.1001857,20610085.030495834
2022-07-10,29152798808272.0,221726603.8502846,20610085.030495834
2022-07-12,29152798808272.0,221726603.8502846,19253095.526382394
2022-07-14,29152798808272.0,179699992.6629758,19253095.526382394
2022-07-16,29152798808272.0,179699992.6629758,19644545.69899658
2022-07-18,29152798808272.0,189844347.0874986,19644545.69899658
2022-07-20,29152798808272.0,189844347.0874986,19141473.222768992
2022-07-22,27692567959234.0,181711862.6387281,19141473.222768992
2022-07-24,27692567959234.0,181711862.6387281,22447659.673061103
2022-07-26,27692567959234.0,220256803.19845834,22447659.673061103
2022-07-28,27692567959234.0,220256803.19845834,21195787.991195064
2022-07-30,27692567959234.0,177582047.57875702,21195787.991195064
2022-08-01,27692567959234.0,177582047.57875702,20057094.21660737
2022-08-03,27692567959234.0,199607727.89860287,20057094.21660737
2022-08-05,27692567959234.0,199607727.89860287,22040552.556791432
2022-08-07,28174668481289.0,222690688.3419183,22040552.556791432
2022-08-09,28174668481289.0,222690688.3419183,21500771.45078992
2022-08-11,28174668481289.0,196079851.3702425,21500771.45078992
2022-08-13,28174668481289.0,196079851.3702425,21597981.286947653
2022-08-15,28174668481289.0,203082703.20489404,21597981.286947653
2022-08-17,28174668481289.0,203082703.20489404,19823143.47206977
2022-08-19,28351606743494.0,250867150.78611156,19823143.47206977
2022-08-21,28351606743494.0,250867150.78611156,19658711.446938902
2022-08-23,28351606743494.0,242410954.69219768,19658711.446938902
2022-08-25,28351606743494.0,242410954.69219768,21711435.8619223
2022-08-27,28351606743494.0,204358072.2695853,21711435.8619223
2022-08-29,28351606743494.0,204358072.2695853,19815545.48503768
2022-08-31,30293716756044.19,219862688.89188153,19815545.48503768
2022-09-02,30293716756044.19,219862688.89188153,16573004.97125154
2022-09-04,30977051760460.0,258699436.01770127,16573004.97125154
2022-09-06,30977051760460.0,258699436.01770127,17711313.57191243
2022-09-08,30977051760460.0,195564454.60861945,17711313.57191243
2022-09-10,30977051760460.0,195564454.60861945,21254611.329074144
2022-09-12,30977051760460.0,235601272.08754936,21254611.329074144
2022-09-14,30977051760460.0,235601272.08754936,16390122.367911555
2022-09-16,32045359565303.0,203901883.4393143,16390122.367911555
2022-09-18,32045359565303.0,203901883.4393143,19614731.42557514
2022-09-20,32045359565303.0,242133486.58418575,19614731.42557514
2022-09-22,32045359565303.0,242133486.58418575,15405709.406264087
2022-09-24,32045359565303.0,232575585.79796788,15405709.406264087
2022-09-26,32045359565303.0,232575585.79796788,18586164.0791014
2022-09-28,31419898493798.69,234283743.87934902,18586164.0791014
2022-09-30,31419898493798.69,234283743.87934902,20961626.892611515
2022-10-02,31360548173145.0,244753784.95094424,20961626.892611515
2022-10-04,31360548173145.0,244753784.95094424,20497223.57467133
2022-10-06,31360548173145.0,247871667.56178424,20497223.57467133
2022-10-08,31360548173145.0,247871667.56178424,21693311.538908795
2022-10-10,33738662001569.633,281762541.4868823,21693311.538908795
2022-10-12,33738662001569.633,281762541.4868823,16543247.306288254
2022-10-14,35610794164372.0,276154660.02324307,16543247.306288254
2022-10-16,35610794164372.0,276154660.02324307,17640377.301598247
2022-10-18,35610794164372.0,251371549.5083366,17640377.301598247
2022-10-20,35610794164372.0,251371549.5083366,17832142.511155218
2022-10-22,35610794164372.0,240750216.43051958,17832142.511155218
2022-10-24,35610794164372.0,240750216.43051958,16704131.75423753
2022-10-26,36835682546788.0,283822315.2658024,16704131.75423753
2022-10-28,36835682546788.0,283822315.2658024,20657842.562491424
2022-10-30,36835682546788.0,247200081.03795698,20657842.562491424
2022-11-01,36835682546788.0,247200081.03795698,19035680.24022811
2022-11-03,36835682546788.0,300302320.6683329,19035680.24022811
2022-11-05,36835682546788.0,300302320.6683329,20477935.245340105
2022-11-07,36766791551487.06,263186945.48747677,20477935.245340105
2022-11-09,36766791551487.06,263186945.48747677,16756916.904897429
2022-11-11,36762198818467.0,244879481.2695022,16756916.904897429
2022-11-13,36762198818467.0,244879481.2695022,13715309.636890972
2022-11-15,36762198818467.0,283256116.39382714,13715309.636890972
2022-11-17,36762198818467.0,283256116.39382714,15097004.518378556
2022-11-19,36762198818467.0,268636445.8702748,15097004.518378556
2022-11-21,36762198818467.0,268636445.8702748,13533870.26017263
2022-11-23,36950494067222.0,258991482.2471786,13533870.26017263
2022-11-25,36950494067222.0,258991482.2471786,13127718.390905542
2022-11-27,36950494067222.0,249807387.13203046,13127718.390905542
2022-11-29,36950494067222.0,249807387.13203046,13816257.51734792
2022-12-01,36950494067222.0,281033310.52353424,13816257.51734792
2022-12-03,36950494067222.0,281033310.52353424,14299138.04252222
2022-12-05,36950494067222.0,268175577.36232677,14299138.04252222
2022-12-07,36950494067222.0,268175577.36232677,18475685.995101217
2022-12-09,34244331613176.0,258748833.58216918,18475685.995101217
2022-12-11,34244331613176.0,258748833.58216918,15911653.689838963
2022-12-13,34244331613176.0,280878668.0332757,15911653.689838963
2022-12-15,34244331613176.0,280878668.0332757,15628685.822634194
2022-12-17,34244331613176.0,234916704.1732852,15628685.822634194
2022-12-19,34244331613176.0,234916704.1732852,14497991.473721288
2022-12-21,35364065900457.0,251387886.90897432,14497991.473721288
2022-12-23,35364065900457.0,251387886.90897432,14192911.730580632
2022-12-25,35364065900457.0,247871972.40675086,14192911.730580632
2022-12-27,35364065900457.0,247871972.40675086,12489766.06688427
2022-12-29,35364065900457.0,247871972.40675086,12489766.06688427
2022-12-31,35364065900457.0,247871972.40675086,16375895.467673866
2023-01-02,35364065900457.0,274241331.1734265,16375895.467673866
2023-01-04,35364065900457.0,274241331.1734265,15514421.553151188
2023-01-06,34093570325204.0,305064103.23047346,15514421.553151188
2023-01-08,34093570325204.0,305064103.23047346,16331614.696256422
2023-01-10,34093570325204.0,286421296.9219445,16331614.696256422
2023-01-12,34093570325204.0,286421296.9219445,17645261.628721908
2023-01-14,34093570325204.0,289810898.0689498,17645261.628721908
2023-01-16,34093570325204.0,289810898.0689498,19564851.90352845
2023-01-18,37590453655497.0,261608422.14007932,19564851.90352845
2023-01-20,37590453655497.0,261608422.14007932,18240061.154305376
2023-01-22,37590453655497.0,282163369.59394276,18240061.154305376
2023-01-24,37590453655497.0,282163369.59394276,18918440.50491401
2023-01-26,37590453655497.0,289637895.9408021,18918440.50491401
2023-01-28,37590453655497.0,289637895.9408021,24442485.75123782
2023-01-30,39350942467773.0,269948142.5149194,24442485.75123782
2023-02-01,39350942467773.0,269948142.5149194,20346134.427086793
2023-02-03,39350942467773.0,260167412.7136542,20346134.427086793
2023-02-05,39350942467773.0,260167412.7136542,22388253.779740416
2023-02-07,39350942467773.0,277772726.3559315,22388253.779740416
2023-02-09,39350942467773.0,277772726.3559315,23332309.14710399
2023-02-11,39350942467773.0,291465748.0777028,23332309.14710399
2023-02-13,39350942467773.0,291465748.0777028,21667418.164248344
2023-02-15,39156400059293.0,317275458.3617154,21667418.164248344
2023-02-17,39156400059293.0,317275458.3617154,25714299.92522733
2023-02-19,39156400059293.0,315328983.1570423,25714299.92522733
2023-02-21,39156400059293.0,315328983.1570423,26512359.26103933
2023-02-23,39156400059293.0,332847259.9991002,26512359.26103933
2023-02-25,39156400059293.0,332847259.9991002,16083980.15403232
2023-02-27,43053844193928.0,299630548.4861114,16083980.15403232
2023-03-01,43053844193928.0,299630548.4861114,25988722.583811883
2023-03-03,43053844193928.0,359556658.1833338,25988722.583811883
2023-03-05,43053844193928.0,359556658.1833338,22389334.56458218
2023-03-07,43053844193928.0,353136003.57291716,22389334.56458218
2023-03-09,43053844193928.0,353136003.57291716,19039458.643895354
2023-03-11,43551722213590.0,357219695.9219277,19039458.643895354
2023-03-13,43551722213590.0,357219695.9219277,23087128.98074996
2023-03-15,43551722213590.0,318250274.5486265,23087128.98074996
2023-03-17,43551722213590.0,318250274.5486265,25280852.552496247
2023-03-19,43551722213590.0,320415242.4026988,25280852.552496247
2023-03-21,43551722213590.0,320415242.4026988,26497064.86479075
2023-03-23,43767569956061.28,398152679.74955547,26497064.86479075
2023-03-25,43767569956061.28,398152679.74955547,25755315.778535493
2023-03-27,46843400286277.0,344632512.6727259,25755315.778535493
2023-03-29,46843400286277.0,344632512.6727259,26591193.533266988
2023-03-31,46843400286277.0,328332326.2625294,26591193.533266988
2023-04-02,46843400286277.0,328332326.2625294,27387521.07343141
2023-04-04,46843400286277.0,377232885.49311894,27387521.07343141
2023-04-06,46843400286277.0,377232885.49311894,29988656.93568959
2023-04-08,47887764338536.0,349935510.5526316,29988656.93568959
2023-04-10,47887764338536.0,349935510.5526316,22540478.67849652
2023-04-12,47887764338536.0,380882188.3566059,22540478.67849652
2023-04-14,47887764338536.0,380882188.3566059,27977114.940560613
2023-04-16,47887764338536.0,295183695.97636956,27977114.940560613
2023-04-18,47887764338536.0,295183695.97636956,31642501.63757007
2023-04-20,48296984989381.2,319313867.4340018,31642501.63757007
2023-04-22,48296984989381.2,319313867.4340018,25972883.28916762
2023-04-24,48712405953118.0,341432463.6274834,25972883.28916762
2023-04-26,48712405953118.0,341432463.6274834,24384973.37872218
2023-04-28,48712405953118.0,355961504.6329083,24384973.37872218
2023-04-30,48712405953118.0,355961504.6329083,28548026.97705134
2023-05-02,48712405953118.0,312374381.6166337,28548026.97705134
2023-05-04,48712405953118.0,312374381.6166337,29770202.04218574
2023-05-06,48005534313579.0,355568840.1119249,29770202.04218574
2023-05-08,48005534313579.0,355568840.1119249,41744197.067098685
2023-05-10,48005534313579.0,405682569.25521636,41744197.067098685
2023-05-12,48005534313579.0,405682569.25521636,27932158.246966116
2023-05-14,48005534313579.0,415228041.47298616,27932158.246966116
2023-05-16,48005534313579.0,415228041.47298616,30101350.309985295
2023-05-18,49188301954866.32,344768089.144806,30101350.309985295
2023-05-20,49188301954866.32,344768089.144806,24375940.640033692
2023-05-22,49549703178593.0,354690591.1309403,24375940.640033692
2023-05-24,49549703178593.0,354690591.1309403,25204426.061596133
2023-05-26,49549703178593.0,376858753.07662404,25204426.061596133
2023-05-28,49549703178593.0,376858753.07662404,29018379.77947518
2023-05-30,49549703178593.0,379321882.1817001,29018379.77947518
2023-06-01,49549703178593.0,379321882.1817001,24808640.12866411
2023-06-03,51234338863443.0,331093463.8956832,24808640.12866411
2023-06-05,51234338863443.0,331093463.8956832,24355694.08839815
2023-06-07,51234338863443.0,343827827.89167106,24355694.08839815
2023-06-09,51234338863443.0,343827827.89167106,30334803.515606057
2023-06-11,51234338863443.0,415140266.2692028,30334803.515606057
2023-06-13,51234338863443.0,415140266.2692028,24857915.761624184
2023-06-15,52350439455487.0,385148460.1631553,24857915.761624184
2023-06-17,52350439455487.0,385148460.1631553,24576941.293343797
2023-06-19,52350439455487.0,369534333.3997841,24576941.293343797
2023-06-21,52350439455487.0,369534333.3997841,23415578.90437153
2023-06-23,52350439455487.0,325294307.5702325,23415578.90437153
2023-06-25,52350439455487.0,325294307.5702325,30195817.85050738
2023-06-27,52350439455487.0,364329624.47866035,30195817.85050738
2023-06-29,52350439455487.0,364329624.47866035,28907158.299600467
2023-07-01,50646206431058.0,334845664.7949681,28907158.299600467
2023-07-03,50646206431058.0,334845664.7949681,27990140.909918316
2023-07-05,50646206431058.0,390233669.4978951,27990140.909918316
2023-07-07,50646206431058.0,390233669.4978951,34013005.20105904
2023-07-09,50646206431058.0,425480581.581576,34013005.20105904
2023-07-11,50646206431058.0,425480581.581576,26664260.808558695
2023-07-13,53911173001055.0,321592673.51184636,26664260.808558695
2023-07-15,53911173001055.0,321592673.51184636,27066441.91831429
2023-07-17,53911173001055.0,364471696.6467593,27066441.91831429
2023-07-19,53911173001055.0,364471696.6467593,28328021.50246617
2023-07-21,53911173001055.0,300153161.94439,28328021.50246617
2023-07-23,53911173001055.0,300153161.94439,28310247.069138404
2023-07-25,53911173001055.0,369831574.5386234,28310247.069138404
2023-07-27,53911173001055.0,369831574.5386234,26347218.51898918
2023-07-29,52328312063444.0,343365594.25571066,26347218.51898918
2023-07-31,52328312063444.0,343365594.25571066,27510234.359162603
2023-08-02,52328312063444.0,400593193.2983291,27510234.359162603
2023-08-04,52328312063444.0,400593193.2983291,23104041.166844852
2023-08-06,52328312063444.0,426605738.3177011,23104041.166844852
2023-08-08,52328312063444.0,426605738.3177011,23875114.96975787
2023-08-10,52391178981379.0,330756213.4390739,23875114.96975787
2023-08-12,52391178981379.0,330756213.4390739,31294824.65651836
2023-08-14,52391178981379.0,445348917.3077294,31294824.65651836
2023-08-16,52391178981379.0,445348917.3077294,30586968.731064703
2023-08-18,52391178981379.0,362008769.0396163,30586968.731064703
2023-08-20,52391178981379.0,362008769.0396163,27190186.429498125
2023-08-22,53588410123873.43,380936887.22817194,27190186.429498125
2023-08-24,53588410123873.43,380936887.22817194,23333266.492939506
2023-08-26,55621444139430.0,378799106.9943814,23333266.492939506
2023-08-28,55621444139430.0,378799106.9943814,19666378.699688364
2023-08-30,55621444139430.0,348384580.1554164,19666378.699688364
2023-09-01,55621444139430.0,348384580.1554164,25120794.91081459
2023-09-03,55621444139430.0,436863203.68695074,25120794.91081459
2023-09-05,55621444139430.0,436863203.68695074,21245406.274935115
2023-09-07,54150142369480.0,393005453.9397736,21245406.274935115
2023-09-09,54150142369480.0,393005453.9397736,25270696.568339124
2023-09-11,54150142369480.0,427999090.2494795,25270696.568339124
2023-09-13,54150142369480.0,427999090.2494795,24786596.15628565
2023-09-15,54150142369480.0,506061817.40190023,24786596.15628565
2023-09-17,54150142369480.0,506061817.40190023,25479813.23061756
2023-09-19,55816608966185.68,385677556.7313763,25479813.23061756
2023-09-21,55816608966185.68,385677556.7313763,24381114.451694295
2023-09-23,57119871304635.0,442953295.78705144,24381114.451694295
2023-09-25,57119871304635.0,442953295.78705144,24661550.73070846
2023-09-27,57119871304635.0,445792739.99081457,24661550.73070846
2023-09-29,57119871304635.0,445792739.99081457,25946534.412971754
2023-10-01,57119871304635.0,400361632.7306042,25946534.412971754
2023-10-03,57119871304635.0,400361632.7306042,28995037.486792862
2023-10-05,57321508229258.0,401774935.7811363,28995037.486792862
2023-10-07,57321508229258.0,401774935.7811363,31014954.909119453
2023-10-09,57321508229258.0,444516950.225938,31014954.909119453
2023-10-11,57321508229258.0,444516950.225938,27666095.64227482
2023-10-13,57321508229258.0,393226532.892176,27666095.64227482
2023-10-15,57321508229258.0,393226532.892176,28431414.424704663
2023-10-17,61030681983176.0,491483968.444345,28431414.424704663
2023-10-19,61030681983176.0,491483968.444345,25797505.892024655
2023-10-21,61030681983176.0,455077748.5595787,25797505.892024655
2023-10-23,61030681983176.0,455077748.5595787,30814659.955034763
2023-10-25,61030681983176.0,436874638.6171956,30814659.955034763
2023-10-27,61030681983176.0,436874638.6171956,34005980.050704196
2023-10-29,61030681983176.0,415637677.0177486,34005980.050704196
2023-10-31,61030681983176.0,415637677.0177486,33982514.00176837
2023-11-02,62463471666733.0,447130946.6720681,33982514.00176837
2023-11-04,62463471666733.0,447130946.6720681,40679663.2595844
2023-11-06,62463471666733.0,394344654.35661566,40679663.2595844
2023-11-08,62463471666733.0,394344654.35661566,37138019.602830954
2023-11-10,62463471666732.94,478181706.85762835,37138019.602830954
2023-11-12,62463471666732.94,478181706.85762835,44174930.492356926
2023-11-14,64678587803497.0,443696225.37862045,44174930.492356926
2023-11-16,64678587803497.0,443696225.37862045,45968659.957687706
2023-11-18,64678587803496.94,479063315.80735093,45968659.957687706
2023-11-20,64678587803496.94,479063315.80735093,45344546.355345115
2023-11-22,64678587803496.984,456556985.5345224,45344546.355345115
2023-11-24,64678587803496.984,456556985.5345224,43175803.346235916
2023-11-26,67912869716769.22,492891191.48160595,43175803.346235916
2023-11-28,67912869716769.22,492891191.48160595,37326757.10887134
2023-11-30,67957790298898.0,452678810.6117344,37326757.10887134
2023-12-02,67957790298898.0,452678810.6117344,33852262.01674702
2023-12-04,67957790298898.0,523621012.2747674,33852262.01674702
2023-12-06,67957790298898.0,523621012.2747674,50935074.8445154
2023-12-08,67957790298898.0,456057010.69092655,50935074.8445154
2023-12-10,67957790298898.0,456057010.69092655,44686549.54716012
2023-12-12,67305906902031.055,481794448.2864064,44686549.54716012
2023-12-14,67305906902031.055,481794448.2864064,53487706.78018544
2023-12-16,67305906902031.1,508560806.52454,53487706.78018544
2023-12-18,67305906902031.1,508560806.52454,59706278.14765298
2023-12-20,67305906902031.06,485140243.06617314,59706278.14765298
2023-12-22,67305906902031.06,485140243.06617314,60254531.70180586
2023-12-24,72006146478567.25,612085087.5512694,60254531.70180586
2023-12-26,72006146478567.25,612085087.5512694,44429205.61532214
2023-12-28,72006146478567.0,433112839.72926086,44429205.61532214
2023-12-30,72006146478567.0,433112839.72926086,49356320.35824165
2024-01-01,72006146478567.17,554813968.2482265,49356320.35824165
2024-01-03,72006146478567.17,554813968.2482265,49942736.51560193
2024-01-05,72006146478567.08,493963403.98874366,49942736.51560193
2024-01-07,72006146478567.08,493963403.98874366,35888603.51598232
2024-01-09,73197634206448.0,553078468.1633366,35888603.51598232
2024-01-11,73197634206448.0,553078468.1633366,55090803.641925655
2024-01-13,73197634206448.0,578549187.0919114,55090803.641925655
2024-01-15,73197634206448.0,578549187.0919114,35351902.51078625
2024-01-17,73197634206448.0,440279570.0510773,35351902.51078625
2024-01-19,73197634206448.0,440279570.0510773,38173782.20108948
2024-01-21,70343519904867.086,489551347.763542,38173782.20108948
2024-01-23,70343519904867.086,489551347.763542,41501393.373973474
2024-01-25,70343519904867.29,632919956.7514365,41501393.373973474
2024-01-27,70343519904867.29,632919956.7514365,47675471.29990798
2024-01-29,70343519904867.18,545500073.2222326,47675471.29990798
2024-01-31,70343519904867.18,545500073.2222326,37948047.32824909
2024-02-02,72346611061723.23,676117474.0216229,37948047.32824909
2024-02-04,72346611061723.23,676117474.0216229,45783886.783488914
2024-02-06,75502165623894.0,638049611.833403,45783886.783488914
2024-02-08,75502165623894.0,638049611.833403,42786545.164145045
2024-02-10,75502165623894.0,570491417.639278,42786545.164145045
2024-02-12,75502165623894.0,570491417.639278,57764470.8403383
2024-02-14,75502165623894.0,521699388.49907666,57764470.8403383
2024-02-16,75502165623894.0,521699388.49907666,47283903.32749274
2024-02-18,81725299822043.08,491572989.4556458,47283903.32749274
2024-02-20,81725299822043.08,491572989.4556458,47322899.81340297
2024-02-22,81725299822043.17,548449203.1116709,47322899.81340297
2024-02-24,81725299822043.17,548449203.1116709,45831218.69224145
2024-02-26,81725299822043.16,540324029.7322387,45831218.69224145
2024-02-28,81725299822043.16,540324029.7322387,59287809.13205337
2024-03-01,79428308380841.48,608054004.3789,59287809.13205337
2024-03-03,79428308380841.48,608054004.3789,63058947.8407899
2024-03-05,79351228131136.69,658743347.9554589,63058947.8407899
2024-03-07,79351228131136.69,658743347.9554589,78496285.61822377
2024-03-09,79351228131136.72,642965064.1720946,78496285.61822377
2024-03-11,79351228131136.72,642965064.1720946,78889620.04037066
2024-03-13,79351228131136.72,631131351.3345715,78889620.04037066
2024-03-15,79351228131136.72,631131351.3345715,57055498.61769609
2024-03-17,83947913181362.0,609268716.2671757,57055498.61769609
2024-03-19,83947913181362.0,609268716.2671757,66335356.25590292
2024-03-21,83947913181362.0,500768807.8908293,66335356.25590292
2024-03-23,83947913181362.0,500768807.8908293,67132158.05324538
2024-03-25,83947913181362.0,550845688.6799122,67132158.05324538
2024-03-27,83947913181362.0,550845688.6799122,61355577.38783222
2024-03-29,83126997340024.75,595046224.9834774,61355577.38783222
2024-03-31,83126997340024.75,595046224.9834774,63236811.094294675
2024-04-02,83126997340024.73,611575286.7885739,63236811.094294675
2024-04-04,83126997340024.73,611575286.7885739,60862190.09987233
2024-04-06,83126997340024.7,640501144.9474928,60862190.09987233
2024-04-08,83126997340024.7,640501144.9474928,72584586.6894471
2024-04-10,83450993523979.81,626404079.729565,72584586.6894471
2024-04-12,83450993523979.81,626404079.729565,70825577.10394244
2024-04-14,86388558925171.34,674220573.4624075,70825577.10394244
2024-04-16,86388558925171.34,674220573.4624075,71877767.00329177
2024-04-18,86388558925171.28,622687790.7773827,71877767.00329177
2024-04-20,86388558925171.28,622687790.7773827,107755899.72006707
2024-04-22,86388558925171.31,652748580.6769805,107755899.72006707
2024-04-24,86388558925171.31,652748580.6769805,48915600.66247102
2024-04-26,88104191118792.78,578118168.6740619,48915600.66247102
2024-04-28,88104191118792.78,578118168.6740619,31312027.141232885
2024-04-30,88104191118792.73,617535316.5382024,31312027.141232885
2024-05-02,88104191118792.73,617535316.5382024,28934123.907706067
2024-05-04,88104191118792.73,617535316.5382024,28934123.907706067
2024-05-06,88104191118792.73,617535316.5382024,27451699.523492247
2024-05-08,88104191118792.81,556219753.1939834,27451699.523492247
2024-05-10,88104191118792.81,556219753.1939834,30606208.36564269
2024-05-12,83148355189240.0,545599184.5546882,30606208.36564269
2024-05-14,83148355189240.0,545599184.5546882,27735381.41456481
2024-05-16,83148355189240.0,586932456.1118613,27735381.41456481
2024-05-18,83148355189240.0,586932456.1118613,28438160.460786633
2024-05-20,83148355189240.0,644799036.2919042,28438160.460786633
2024-05-22,83148355189240.0,644799036.2919042,38917719.969275184
2024-05-24,84381461788831.33,671140034.7624127,38917719.969275184
2024-05-26,84381461788831.33,671140034.7624127,38481434.68217408
2024-05-28,84381461788831.19,562079779.1135205,38481434.68217408
2024-05-30,84381461788831.19,562079779.1135205,28767073.21231229
2024-06-01,84381461788831.23,591442155.634376,28767073.21231229
2024-06-03,84381461788831.23,591442155.634376,36823366.331727035
2024-06-05,84381461788831.12,515938901.7236049,36823366.331727035
2024-06-07,84381461788831.12,515938901.7236049,53491882.961922884
2024-06-09,83716654861184.7,636721355.302943,53491882.961922884
2024-06-11,83716654861184.7,636721355.302943,28949556.468733203
2024-06-13,83716654861184.75,603428735.4178218,28949556.468733203
2024-06-15,83716654861184.75,603428735.4178218,31162127.595971256
2024-06-17,83716654861184.77,582620847.9896209,31162127.595971256
2024-06-19,83716654861184.77,582620847.9896209,30061986.735367663
2024-06-21,83675262295060.0,582332779.002438,30061986.735367663
2024-06-23,83675262295060.0,582332779.002438,23464996.032867584
2024-06-25,83675262295060.0,515780461.4021594,23464996.032867584
2024-06-27,83675262295060.0,515780461.4021594,26857887.760584537
2024-06-29,83675262295060.0,653044616.4527341,26857887.760584537
2024-07-01,83675262295060.0,653044616.4527341,29429485.801967986
2024-07-03,83675262295060.0,603130378.2525251,29429485.801967986
2024-07-05,83675262295060.0,603130378.2525251,22301675.55097078
2024-07-07,79495195323031.17,557193590.72128,22301675.55097078
2024-07-09,79495195323031.17,557193590.72128,28449925.860777948
2024-07-11,79495195323031.17,553241863.127512,28449925.860777948
